Nome;Data;P - Total (W);P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
MedParqueDaCrianca2G;09/06/2025, 0:00:00;9703,005000000001;1483,105;1496,5300000000002;6740,915;-1613,525;-213,26999999999998;-351,255;-1047,5549999999998;0,985;0,99;0,97;0,99;222,135;222,57;221,345;6,75;6,925;30,825000000000003
MedParqueDaCrianca2G;09/06/2025, 0:01:00;9719,09;1481,9;1494,46;6761,35;-1543,4450000000002;-203,315;-340,27;-998,3;0,99;0,99;0,97;0,99;218,055;218,35;217,29000000000002;6,86;7,03;31,439999999999998
MedParqueDaCrianca2G;09/06/2025, 0:02:00;9711,94;1480,185;1494,03;6756,31;-1539,2150000000001;-202,47;-339,44000000000005;-995,72;0,99;0,99;0,97;0,99;217,745;217,995;217,115;6,865;7,04;31,46
MedParqueDaCrianca2G;09/06/2025, 0:03:00;9722,66;1481,8899999999999;1495,675;6763,69;-1543,23;-202,98;-341,855;-997,915;0,99;0,99;0,97;0,99;217,88;218,025;217,315;6,865;7,04;31,450000000000003
MedParqueDaCrianca2G;09/06/2025, 0:04:00;9710,225;1480,59;1492,7;6755,6;-1541,8400000000001;-202,86;-337,07;-998,97;0,99;0,99;0,97;0,99;217,92000000000002;218,025;217,35500000000002;6,865;7,035;31,44
MedParqueDaCrianca2G;09/06/2025, 0:05:00;9711,575;1480,6100000000001;1492,57;6757,0650000000005;-1540,09;-202,61;-339,05499999999995;-996,91;0,99;0,99;0,97;0,99;217,77;217,91;217,17;6,87;7,04;31,465
MedParqueDaCrianca2G;09/06/2025, 0:06:00;9712,38;1480,6;1493,545;6756,844999999999;-1538,12;-202,35000000000002;-339,26;-994,9749999999999;0,99;0,99;0,97;0,99;217,675;217,88;217,08499999999998;6,87;7,045;31,5
MedParqueDaCrianca2G;09/06/2025, 0:07:00;9714,565;1481,75;1493,565;6756,705;-1543,81;-203,15499999999997;-340,23;-999,94;0,99;0,99;0,97;0,99;217,95499999999998;218,175;217,36;6,86;7,03;31,435000000000002
MedParqueDaCrianca2G;09/06/2025, 0:08:00;9702,715;1480,2849999999999;1491,71;6749,355;-1543,5900000000001;-203,04000000000002;-339,63;-999,35;0,99;0,99;0,97;0,99;217,845;218,14;217,31;6,86;7,025;31,4
MedParqueDaCrianca2G;09/06/2025, 0:09:00;9712,525;1481,7199999999998;1492,9650000000001;6756,51;-1544,1399999999999;-202,89499999999998;-340,475;-1000,745;0,99;0,99;0,97;0,99;217,815;218,28;217,25;6,865;7,02;31,425
MedParqueDaCrianca2G;09/06/2025, 0:10:00;9724,814999999999;1483,755;1496,6;6760,555;-1546,725;-203,785;-340,635;-1000,31;0,99;0,99;0,97;0,99;218,07999999999998;218,565;217,62;6,875;7,03;31,43
MedParqueDaCrianca2G;09/06/2025, 0:11:00;9706,435;1480,975;1492,675;6751,4400000000005;-1539,105;-203,39499999999998;-338,995;-995,1600000000001;0,99;0,99;0,97;0,99;217,595;218;217,175;6,87;7,03;31,41
MedParqueDaCrianca2G;09/06/2025, 0:12:00;9699,220000000001;1480,1;1492,1100000000001;6745,615;-1540,525;-203,415;-338,96;-996,67;0,99;0,99;0,97;0,99;217,73;218,10000000000002;217,445;6,87;7,035;31,4
MedParqueDaCrianca2G;09/06/2025, 0:13:00;9698,56;1479,855;1493,5349999999999;6749,17;-1545,01;-203,925;-339,805;-999,815;0,99;0,99;0,97;0,99;217,93;218,3;217,70499999999998;6,865;7,029999999999999;31,35
MedParqueDaCrianca2G;09/06/2025, 0:14:00;9697,36;1479,955;1492,1599999999999;6743,860000000001;-1544,25;-203,595;-339,815;-999,325;0,99;0,99;0,97;0,99;217,935;218,44;217,615;6,86;7,02;31,34
MedParqueDaCrianca2G;09/06/2025, 0:15:00;9711,835;1482,115;1494,71;6753,58;-1545,23;-203,905;-339,99;-999,2249999999999;0,99;0,99;0,97;0,99;217,91500000000002;218,375;217,55;6,86;7,025;31,36
MedParqueDaCrianca2G;09/06/2025, 0:16:00;9695,825;1479,745;1492,275;6742,375;-1545,705;-204,16500000000002;-339,725;-1000,02;0,99;0,99;0,97;0,99;218,03;218,39499999999998;217,685;6,86;7,025;31,33
MedParqueDaCrianca2G;09/06/2025, 0:17:00;9712,455;1482,33;1495,0549999999998;6753,635;-1544,76;-204,04500000000002;-339,765;-999,475;0,99;0,99;0,97;0,99;217,885;218,28;217,525;6,86;7,025;31,345
MedParqueDaCrianca2G;09/06/2025, 0:18:00;9705,965;1481,16;1494,845;6748,545;-1543,5549999999998;-203,89499999999998;-339,83;-998,28;0,99;0,99;0,97;0,99;217,905;218,275;217,41000000000003;6,86;7,035;31,365000000000002
MedParqueDaCrianca2G;09/06/2025, 0:19:00;9713,400000000001;1481,7150000000001;1492,1399999999999;6751,73;-1540,7849999999999;-202,51;-340,05499999999995;-996,645;0,99;0,99;0,97;0,99;217,82;218,3;217,14499999999998;6,865;7,025;31,450000000000003
MedParqueDaCrianca2G;09/06/2025, 0:20:00;9702,79;1480,38;1492,145;6748,905000000001;-1543,155;-202,62;-340,5;-998,4549999999999;0,99;0,99;0,97;0,99;217,865;218,405;217,245;6,865;7,025;31,43
MedParqueDaCrianca2G;09/06/2025, 0:21:00;9705,05;1480,8049999999998;1492,53;6750,385;-1541,585;-202,91500000000002;-339,9;-997,2349999999999;0,99;0,99;0,97;0,99;217,91000000000003;218,24;217,185;6,865;7,025;31,44
MedParqueDaCrianca2G;09/06/2025, 0:22:00;9704,98;1481,105;1492,505;6749,965;-1542,46;-202,88;-339,91499999999996;-997,96;0,99;0,99;0,97;0,99;217,855;218,26999999999998;217,245;6,87;7,03;31,435000000000002
MedParqueDaCrianca2G;09/06/2025, 0:23:00;9710,19;1481,835;1493,935;6752,91;-1545,45;-203,43;-340,3;-1000,145;0,99;0,99;0,97;0,99;217,97500000000002;218,22;217,335;6,865;7,03;31,395
MedParqueDaCrianca2G;09/06/2025, 0:24:00;9711,355;1481,995;1493,74;6754,24;-1545,0149999999999;-203,19;-340,21000000000004;-1000,065;0,99;0,99;0,97;0,99;217,98;218,285;217,39499999999998;6,86;7,03;31,405
MedParqueDaCrianca2G;09/06/2025, 0:25:00;9703,59;1480,705;1492,665;6748,905000000001;-1545,705;-202,985;-339,765;-1001,4300000000001;0,99;0,99;0,97;0,99;217,895;218,17;217,575;6,865;7,03;31,4
MedParqueDaCrianca2G;09/06/2025, 0:26:00;9711,58;1482,8200000000002;1492,1100000000001;6750,035;-1543,6999999999998;-202,675;-339,71500000000003;-999,74;0,99;0,99;0,97;0,99;217,82999999999998;218,125;217,4;6,86;7,03;31,395
MedParqueDaCrianca2G;09/06/2025, 0:27:00;9711,65;1481,6999999999998;1493,51;6754,1900000000005;-1545,525;-203,025;-340,05499999999995;-1001,635;0,99;0,99;0,97;0,99;217,95;218,235;217,495;6,86;7,03;31,4
MedParqueDaCrianca2G;09/06/2025, 0:28:00;9711,615;1481,75;1493,82;6754,68;-1547,565;-203,175;-340,485;-1002,355;0,99;0,99;0,97;0,99;217,94;218,375;217,61;6,86;7,03;31,384999999999998
MedParqueDaCrianca2G;09/06/2025, 0:29:00;9719,96;1480,685;1492,1399999999999;6756,47;-1543,595;-201,61;-340,44;-999,975;0,99;0,99;0,97;0,99;217,89999999999998;218,345;217,305;6,87;7,03;31,475
MedParqueDaCrianca2G;09/06/2025, 0:30:00;9717,845000000001;1482,47;1494,0149999999999;6760,025;-1548,9850000000001;-202,695;-341,07500000000005;-1003,645;0,99;0,99;0,97;0,99;218,095;218,445;217,38;6,865;7,025;31,424999999999997
MedParqueDaCrianca2G;09/06/2025, 0:31:00;9706,58;1480,71;1493,115;6751,4;-1544,65;-202,61;-340,32500000000005;-1000,13;0,99;0,99;0,97;0,99;217,87;218,37;217,295;6,865;7,03;31,43
MedParqueDaCrianca2G;09/06/2025, 0:32:00;9711,685000000001;1483,035;1493,8;6748,08;-1549,3899999999999;-203,82999999999998;-341,35;-1002,665;0,99;0,99;0,97;0,99;218,255;218,78;217,655;6,855;7,02;31,365
MedParqueDaCrianca2G;09/06/2025, 0:33:00;9711,470000000001;1483,305;1496,875;6759,21;-1555,145;-204,56;-342,135;-1006,215;0,99;0,99;0,97;0,99;218,39;218,91;217,855;6,85;7,02;31,33
MedParqueDaCrianca2G;09/06/2025, 0:34:00;9707,49;1481,375;1495,195;6749,469999999999;-1552,85;-204,09;-341,94;-1005,3050000000001;0,99;0,99;0,97;0,99;218,245;218,8;217,76;6,85;7,02;31,335
MedParqueDaCrianca2G;09/06/2025, 0:35:00;9708,11;1481,2800000000002;1495,3;6750,085;-1550,775;-204,035;-341,46000000000004;-1003,785;0,99;0,99;0,97;0,99;218,26;218,65;217,62;6,85;7,02;31,35
MedParqueDaCrianca2G;09/06/2025, 0:36:00;9707,349999999999;1481,33;1495,55;6749,01;-1553,7649999999999;-204,72;-341,625;-1005,89;0,99;0,99;0,97;0,99;218,465;218,72500000000002;217,815;6,845;7,02;31,314999999999998
MedParqueDaCrianca2G;09/06/2025, 0:37:00;9628,45;1481,375;1496,0149999999999;6669,280000000001;-1555,955;-205,245;-341,28999999999996;-1007,125;0,99;0,99;0,97;0,99;218,505;218,765;217,85;6,845;7,02;30,905
MedParqueDaCrianca2G;09/06/2025, 0:38:00;9543,779999999999;1479,99;1495,01;6586,674999999999;-1551,905;-204,66;-340,24;-1005,495;0,99;0,99;0,97;0,99;218,305;218,565;217,72;6,855;7,029999999999999;30,63
MedParqueDaCrianca2G;09/06/2025, 0:39:00;9556,689999999999;1479,905;1493,405;6607,094999999999;-1551,21;-204,53;-340,505;-1004,67;0,99;0,99;0,97;0,99;218,27499999999998;218,625;217,635;6,85;7,025;30,705
MedParqueDaCrianca2G;09/06/2025, 0:40:00;9643,175;1481,0549999999998;1494,9299999999998;6685,5;-1554,0900000000001;-203,595;-341,95000000000005;-1008,3;0,99;0,99;0,97;0,99;218,405;218,845;217,765;6,855;7,025;31,060000000000002
MedParqueDaCrianca2G;09/06/2025, 0:41:00;9571,2;1480,5149999999999;1493,1750000000002;6620,145;-1556,35;-204,06;-341,315;-1009,44;0,99;0,99;0,97;0,99;218,49;218,77;217,79500000000002;6,85;7,025;30,735
MedParqueDaCrianca2G;09/06/2025, 0:42:00;9654,439999999999;1479,8600000000001;1494,05;6698,875;-1554,675;-203,555;-341,32500000000005;-1008,28;0,99;0,99;0,97;0,99;218,38;218,65;217,75;6,845;7,02;31,125
MedParqueDaCrianca2G;09/06/2025, 0:43:00;9716,095000000001;1482,5349999999999;1496,315;6760,785;-1557,335;-203,64;-342,11;-1009,5550000000001;0,99;0,99;0,97;0,99;218,41000000000003;218,735;217,84500000000003;6,85;7,025;31,35
MedParqueDaCrianca2G;09/06/2025, 0:44:00;9639,64;1481,1799999999998;1495,005;6681,764999999999;-1556,315;-203,65;-341,475;-1009,625;0,99;0,99;0,97;0,99;218,42000000000002;218,75;217,81;6,85;7,025;31,049999999999997
MedParqueDaCrianca2G;09/06/2025, 0:45:00;9563,035;1479,725;1493,37;6607,9349999999995;-1555,475;-203,795;-340,705;-1009,52;0,99;0,99;0,97;0,99;218,235;218,51999999999998;217,675;6,85;7,02;30,705
MedParqueDaCrianca2G;09/06/2025, 0:46:00;9558,259999999998;1480,4250000000002;1494,2;6601,58;-1558,975;-204,24;-341,325;-1011,94;0,99;0,99;0,97;0,99;218,44;218,78;217,94;6,85;7,02;30,685000000000002
MedParqueDaCrianca2G;09/06/2025, 0:47:00;9667,24;1479,825;1493,58;6712,245000000001;-1553,7649999999999;-203,125;-341,72;-1007,1949999999999;0,99;0,99;0,97;0,99;218,175;218,72;217,59;6,85;7,015;31,225
MedParqueDaCrianca2G;09/06/2025, 0:48:00;9635,595000000001;1480,365;1492,53;6681,015;-1557,45;-202,22500000000002;-343,03;-1010,52;0,99;0,99;0,97;0,99;218,39999999999998;219,005;217,73;6,845;7,01;30,994999999999997
MedParqueDaCrianca2G;09/06/2025, 0:49:00;9649,445;1480,42;1494,42;6698,92;-1551,795;-202,985;-342,375;-1004,845;0,99;0,99;0,97;0,99;218,235;218,805;217,425;6,855;7,02;31,16
MedParqueDaCrianca2G;09/06/2025, 0:50:00;9688,935000000001;1481,3899999999999;1494,89;6731,1;-1552,96;-203,27;-342,195;-1005,08;0,99;0,99;0,97;0,99;218,29500000000002;218,78500000000003;217,525;6,85;7,02;31,22
MedParqueDaCrianca2G;09/06/2025, 0:51:00;9688,64;1480,26;1493,745;6733,110000000001;-1550,045;-202,575;-341,905;-1003,97;0,99;0,99;0,97;0,99;218,145;218,72;217,42000000000002;6,855;7,02;31,335
MedParqueDaCrianca2G;09/06/2025, 0:52:00;9661,915;1480,045;1493,7649999999999;6706,48;-1552,38;-203,32;-341,59;-1005,935;0,99;0,99;0,97;0,99;218,285;218,64999999999998;217,57999999999998;6,85;7,02;31,244999999999997
MedParqueDaCrianca2G;09/06/2025, 0:53:00;9627,425;1482,63;1494,095;6663,575000000001;-1556,17;-204,39;-341,07;-1009,1800000000001;0,99;0,99;0,97;0,99;218,32;218,695;217,93;6,85;7,02;30,945
MedParqueDaCrianca2G;09/06/2025, 0:54:00;9686,82;1481,495;1495,155;6728,695;-1561,13;-205,265;-342,125;-1012,26;0,99;0,99;0,97;0,99;218,625;218,86;218,265;6,84;7,02;31,185000000000002
MedParqueDaCrianca2G;09/06/2025, 0:55:00;9660,345000000001;1482,745;1496,0749999999998;6701,08;-1561,205;-205,64499999999998;-341,99;-1012,0699999999999;0,99;0,99;0,97;0,99;218,625;218,86;218,19;6,845;7,02;31,060000000000002
MedParqueDaCrianca2G;09/06/2025, 0:56:00;9691,705;1482,4650000000001;1496,23;6731,504999999999;-1559,3049999999998;-205,49;-342,01;-1010,85;0,99;0,99;0,97;0,99;218,565;218,81;218,125;6,845;7,025;31,19
MedParqueDaCrianca2G;09/06/2025, 0:57:00;9700,71;1480,58;1494,22;6743,57;-1559,595;-205,265;-342,29999999999995;-1010,56;0,99;0,99;0,97;0,99;218,675;219,015;218,165;6,845;7,015;31,28
MedParqueDaCrianca2G;09/06/2025, 0:58:00;9703,810000000001;1481,01;1494,33;6746,87;-1558,685;-204,88;-341,75;-1011,215;0,99;0,99;0,97;0,99;218,59;218,85000000000002;218,2;6,845;7,015;31,275
MedParqueDaCrianca2G;09/06/2025, 0:59:00;9700,349999999999;1480,71;1494,3400000000001;6748,16;-1560,725;-205,57;-342,64;-1011,005;0,99;0,99;0,97;0,99;218,73000000000002;219,13;218,16000000000003;6,84;7,005;31,265
MedParqueDaCrianca2G;09/06/2025, 1:00:00;9707,895;1481,395;1494,395;6750,6849999999995;-1553,3600000000001;-204,765;-341,925;-1005,165;0,99;0,99;0,97;0,99;218,42000000000002;218,725;217,675;6,845;7,02;31,345
MedParqueDaCrianca2G;09/06/2025, 1:01:00;9705,41;1480,885;1492,5500000000002;6750,610000000001;-1555,475;-204,04500000000002;-342,33;-1007,5550000000001;0,99;0,99;0,97;0,99;218,52;218,805;217,69;6,845;7,01;31,355
MedParqueDaCrianca2G;09/06/2025, 1:02:00;9714,02;1482,2350000000001;1494,375;6756,0599999999995;-1557,7;-204,26;-342,75;-1009,065;0,99;0,99;0,97;0,99;218,675;218,97;217,845;6,85;7,02;31,380000000000003
MedParqueDaCrianca2G;09/06/2025, 1:03:00;9711,61;1482,125;1494,04;6754,055;-1558,65;-204,365;-342,57500000000005;-1010,17;0,99;0,99;0,97;0,99;218,63;218,83499999999998;217,88;6,84;7,01;31,33
MedParqueDaCrianca2G;09/06/2025, 1:04:00;9710,625;1482,17;1494,155;6752,91;-1558,98;-204,495;-342,49;-1010,4449999999999;0,99;0,99;0,97;0,99;218,625;218,865;217,94;6,84;7,01;31,31
MedParqueDaCrianca2G;09/06/2025, 1:05:00;9708,150000000001;1482,305;1494,49;6754,299999999999;-1558,54;-204,34;-342,41;-1010,225;0,99;0,99;0,97;0,99;218,615;218,88;217,97;6,85;7,02;31,34
MedParqueDaCrianca2G;09/06/2025, 1:06:00;9704,395;1481,17;1493,3249999999998;6748,525;-1558,725;-204,345;-342,145;-1010,705;0,99;0,99;0,97;0,99;218,57999999999998;218,84;218,03;6,85;7,015;31,32
MedParqueDaCrianca2G;09/06/2025, 1:07:00;9712,09;1482,53;1494,78;6753,38;-1562,075;-205,13;-342,905;-1012,26;0,99;0,99;0,97;0,99;218,805;219,07;218,14;6,84;7,01;31,29
MedParqueDaCrianca2G;09/06/2025, 1:08:00;9701,545;1480,665;1493;6746,505;-1558,54;-204,53;-342,185;-1010,29;0,99;0,99;0,97;0,99;218,66000000000003;218,91500000000002;218,04;6,845;7,015;31,314999999999998
MedParqueDaCrianca2G;09/06/2025, 1:09:00;9717,3;1481,04;1495,945;6761,92;-1557,4850000000001;-204,485;-342,61;-1008,295;0,99;0,99;0,97;0,99;218,64;218,985;217,835;6,85;7,015;31,355
MedParqueDaCrianca2G;09/06/2025, 1:10:00;9710,880000000001;1481,6950000000002;1493,9099999999999;6753,89;-1556,605;-204,365;-342,395;-1008,3050000000001;0,99;0,99;0,97;0,99;218,5;218,945;217,865;6,85;7,01;31,345
MedParqueDaCrianca2G;09/06/2025, 1:11:00;9704,39;1480,505;1492,27;6753,57;-1555,295;-203,79000000000002;-342,47;-1007,49;0,99;0,99;0,97;0,99;218,505;218,85500000000002;217,76999999999998;6,845;7,01;31,35
MedParqueDaCrianca2G;09/06/2025, 1:12:00;9717,665;1482,17;1493,4450000000002;6765,174999999999;-1536,805;-198,94;-339,525;-995,845;0,99;0,99;0,97;0,99;217,38;217,76;216,75;6,88;7,04;31,545
MedParqueDaCrianca2G;09/06/2025, 1:13:00;9712,744999999999;1480,885;1493,475;6757;-1534,6599999999999;-202,19;-338,87;-992,085;0,99;0,99;0,97;0,99;217,35500000000002;217,745;216,73000000000002;6,88;7,04;31,5
MedParqueDaCrianca2G;09/06/2025, 1:14:00;9711,685;1480,74;1492,7849999999999;6756,78;-1534,0749999999998;-202,075;-338,6;-991,8299999999999;0,99;0,99;0,97;0,99;217,31;217,70999999999998;216,735;6,875;7,04;31,509999999999998
MedParqueDaCrianca2G;09/06/2025, 1:15:00;9710,189999999999;1479,3049999999998;1491,39;6748,754999999999;-1531,92;-201,79500000000002;-337,9;-990,6949999999999;0,99;0,99;0,97;0,99;217,20499999999998;217,535;216,59;6,88;7,04;31,490000000000002
MedParqueDaCrianca2G;09/06/2025, 1:16:00;9700,015;1479,73;1491,61;6747,35;-1535,1;-202,41500000000002;-338,375;-992,8499999999999;0,99;0,99;0,97;0,99;217,42;217,73;216,845;6,88;7,04;31,475
MedParqueDaCrianca2G;09/06/2025, 1:17:00;9718,689999999999;1482,455;1494,76;6760,145;-1538,995;-202,875;-338,995;-995,28;0,99;0,99;0,97;0,99;217,595;217,885;217,03500000000003;6,875;7,05;31,49
MedParqueDaCrianca2G;09/06/2025, 1:18:00;9700,165;1479,8600000000001;1492,1;6746,835;-1539,29;-203,01999999999998;-338,95;-995,775;0,99;0,99;0,97;0,99;217,625;217,825;217,03500000000003;6,865;7,035;31,439999999999998
MedParqueDaCrianca2G;09/06/2025, 1:19:00;9702,24;1480,055;1492,23;6748,59;-1539,0349999999999;-203,265;-339,16999999999996;-995,095;0,99;0,99;0,97;0,99;217,815;217,97000000000003;217,095;6,865;7,035;31,450000000000003
MedParqueDaCrianca2G;09/06/2025, 1:20:00;9659,62;1481,46;1493,7350000000001;6702,835;-1539,65;-203,62;-338,57000000000005;-994,97;0,99;0,99;0,97;0,99;217,805;217,87;217,01;6,87;7,04;31,235
MedParqueDaCrianca2G;09/06/2025, 1:21:00;9659,545;1481,37;1492,875;6703,74;-1540,31;-203,10000000000002;-338,835;-996,845;0,99;0,99;0,97;0,99;217,745;217,825;216,95999999999998;6,87;7,035;31,22
MedParqueDaCrianca2G;09/06/2025, 1:22:00;9704,685000000001;1480,075;1491,1799999999998;6752,0599999999995;-1540,015;-202,095;-339,1;-997,295;0,99;0,99;0,97;0,99;217,675;217,745;216,91500000000002;6,865;7,03;31,47
MedParqueDaCrianca2G;09/06/2025, 1:23:00;9707,455;1480,9;1493,315;6755,709999999999;-1544,7199999999998;-202,505;-340,395;-1000,245;0,99;0,99;0,97;0,99;217,82999999999998;218,14;217,215;6,865;7,035;31,450000000000003
MedParqueDaCrianca2G;09/06/2025, 1:24:00;9672,965;1481,8049999999998;1493,9650000000001;6715,4;-1544,4299999999998;-202,51999999999998;-339,96;-1001,55;0,99;0,99;0,97;0,99;217,805;218,07;217,26;6,87;7,04;31,355
MedParqueDaCrianca2G;09/06/2025, 1:25:00;9716,68;1481,575;1493,87;6758,889999999999;-1540,6;-201,935;-339,79;-997,3199999999999;0,99;0,99;0,97;0,99;217,565;217,95;216,87;6,875;7,035;31,5
MedParqueDaCrianca2G;09/06/2025, 1:26:00;9712,744999999999;1481,76;1494,15;6760,005;-1542,6399999999999;-202,4;-340,46;-998,1600000000001;0,99;0,99;0,97;0,99;217,735;218,14;216,97;6,87;7,03;31,479999999999997
MedParqueDaCrianca2G;09/06/2025, 1:27:00;9687,8;1481,665;1493,9099999999999;6743,92;-1544,835;-202,465;-340,19;-1000,6500000000001;0,99;0,99;0,97;0,99;217,77499999999998;218,215;217,225;6,87;7,04;31,415
MedParqueDaCrianca2G;09/06/2025, 1:28:00;9720,474999999999;1480,775;1493;6756,025;-1542,13;-202,255;-340,18;-998,16;0,99;0,99;0,97;0,99;217,72500000000002;218,09;217;6,865;7,03;31,485
MedParqueDaCrianca2G;09/06/2025, 1:29:00;9711,43;1482,06;1494,1100000000001;6753,9;-1538,525;-201,715;-339,885;-995,365;0,99;0,99;0,97;0,99;217,575;218,04500000000002;216,76999999999998;6,88;7,04;31,485
MedParqueDaCrianca2G;09/06/2025, 1:30:00;9732,03;1483,875;1496,415;6770,33;-1541,7649999999999;-202,19;-340,255;-997,1800000000001;0,99;0,99;0,97;0,99;217,685;218,065;216,89;6,875;7,04;31,525
MedParqueDaCrianca2G;09/06/2025, 1:31:00;9719,595000000001;1481,975;1494,65;6761,5599999999995;-1541,585;-202,085;-339,875;-998,115;0,99;0,99;0,97;0,99;217,66;217,945;216,965;6,87;7,04;31,49
MedParqueDaCrianca2G;09/06/2025, 1:32:00;9718,795;1481,9099999999999;1494,46;6755,87;-1541,9850000000001;-202,125;-339,63;-998,675;0,99;0,99;0,97;0,99;217,64499999999998;217,98000000000002;217,07;6,87;7,04;31,465
MedParqueDaCrianca2G;09/06/2025, 1:33:00;9717,265;1481,965;1494,56;6759,395;-1547,565;-202,72;-340,755;-1002,52;0,99;0,99;0,97;0,99;217,85000000000002;218,195;217,3;6,865;7,03;31,435000000000002
MedParqueDaCrianca2G;09/06/2025, 1:34:00;9720,145;1482,03;1495,915;6755,665;-1541,585;-203,095;-339,73;-998,015;0,99;0,99;0,97;0,99;217,78;218,07;217,305;6,87;7,045;31,44
MedParqueDaCrianca2G;09/06/2025, 1:35:00;9709,72;1481,505;1495,65;6751,11;-1540,345;-202,885;-339,375;-996,5250000000001;0,99;0,99;0,97;0,99;217,66500000000002;217,935;217,20999999999998;6,87;7,045;31,405
MedParqueDaCrianca2G;09/06/2025, 1:36:00;9724,59;1482,58;1497,54;6767,685;-1546,545;-203,875;-340,7;-999,8399999999999;0,99;0,99;0,97;0,99;218,065;218,265;217,4;6,87;7,05;31,46
MedParqueDaCrianca2G;09/06/2025, 1:37:00;9716,715;1481,44;1495,585;6758,275;-1541,29;-203,16;-339,735;-996,825;0,99;0,99;0,97;0,99;217,81;218,02;217,135;6,865;7,04;31,45
MedParqueDaCrianca2G;09/06/2025, 1:38:00;9712,305;1480,73;1494,94;6755,23;-1538,34;-202,995;-339,53999999999996;-994,21;0,99;0,99;0,97;0,99;217,735;218,07999999999998;217,01;6,87;7,045;31,485
MedParqueDaCrianca2G;09/06/2025, 1:39:00;9593,66;1480,365;1495,0549999999998;6636,52;-1539,655;-203,485;-338,83;-995,875;0,99;0,99;0,97;0,99;217,66500000000002;217,985;216,885;6,875;7,045;31,015
MedParqueDaCrianca2G;09/06/2025, 1:40:00;9701,255000000001;1480,835;1495,1799999999998;6743,75;-1537,355;-203,14;-339,28;-993,8699999999999;0,99;0,99;0,97;0,99;217,72000000000003;218,025;216,875;6,87;7,045;31,425
MedParqueDaCrianca2G;09/06/2025, 1:41:00;9643,505;1481,165;1496,7150000000001;6693,9349999999995;-1540,525;-203,505;-339,64;-995,885;0,99;0,99;0,97;0,99;217,805;218,16;216,97500000000002;6,87;7,045;31,215
MedParqueDaCrianca2G;09/06/2025, 1:42:00;9715,185000000001;1481,195;1495,905;6756,26;-1543,4450000000002;-203,095;-340,65999999999997;-998,145;0,99;0,99;0,97;0,99;217,99;218,435;217,225;6,87;7,045;31,48
MedParqueDaCrianca2G;09/06/2025, 1:43:00;9690,135;1483,4899999999998;1498,04;6727,02;-1542,9699999999998;-202,14499999999998;-339,875;-998,3;0,99;0,99;0,97;0,99;217,69;218,005;216,89499999999998;6,875;7,045;31,395
MedParqueDaCrianca2G;09/06/2025, 1:44:00;9717,045;1481,43;1495,46;6758,66;-1544,1;-202,39499999999998;-340,06;-1000,06;0,99;0,99;0,97;0,99;217,745;218,15;217,20499999999998;6,87;7,045;31,39
MedParqueDaCrianca2G;09/06/2025, 1:45:00;9644,015;1482,54;1496,135;6683,605;-1545,78;-202,67000000000002;-339,76;-1001,835;0,99;0,99;0,97;0,99;217,76999999999998;218,13;217,195;6,875;7,045;31,22
MedParqueDaCrianca2G;09/06/2025, 1:46:00;9704,9;1482,525;1496,205;6727,125;-1546,7649999999999;-202,595;-340,22;-1001,75;0,99;0,99;0,97;0,99;217,86;218,175;217,24;6,87;7,04;31,3
MedParqueDaCrianca2G;09/06/2025, 1:47:00;9697,68;1481,1350000000002;1494,32;6750,145;-1543,81;-202,14499999999998;-339,985;-1000,1600000000001;0,99;0,99;0,97;0,99;217,77;218,135;217,19;6,875;7,04;31,39
MedParqueDaCrianca2G;09/06/2025, 1:48:00;9694,619999999999;1480,99;1494,04;6738,12;-1546,1799999999998;-202,595;-340,345;-1001,6949999999999;0,99;0,99;0,97;0,99;217,845;218,195;217,29;6,87;7,035;31,375
MedParqueDaCrianca2G;09/06/2025, 1:49:00;9711,03;1480,83;1494,0149999999999;6754,76;-1545,85;-202,41500000000002;-340,885;-1000,97;0,99;0,99;0,97;0,99;217,86;218,29000000000002;217,265;6,865;7,035;31,46
MedParqueDaCrianca2G;09/06/2025, 1:50:00;9692,325;1481,065;1494,5900000000001;6735,155000000001;-1545,01;-202,64;-340,565;-1000,21;0,99;0,99;0,97;0,99;217,93;218,215;217,10500000000002;6,865;7,04;31,395
MedParqueDaCrianca2G;09/06/2025, 1:51:00;9690,064999999999;1481,6100000000001;1495,35;6732,3150000000005;-1544,1750000000002;-202,60500000000002;-340,495;-999,5;0,99;0,99;0,97;0,99;217,91500000000002;218,29;217,115;6,86;7,035;31,35
MedParqueDaCrianca2G;09/06/2025, 1:52:00;9669,1;1481,225;1495,03;6711,195;-1548,15;-203,095;-340,89;-1002,61;0,99;0,99;0,97;0,99;218,02499999999998;218,425;217,39499999999998;6,86;7,035;31,16
MedParqueDaCrianca2G;09/06/2025, 1:53:00;9709,35;1480,775;1494,63;6752,535;-1549,46;-203,2;-341,255;-1003,4449999999999;0,99;0,99;0,97;0,99;218,175;218,495;217,49;6,86;7,03;31,415
