Nome;Data;P - Total (W);P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
MedFellype;22/09/2025, 0:21:00;221,36783333333332;195,95533333333333;24,732833333333335;0;-144,58866666666665;-136,65733333333336;-7,999666666666667;0;0,7643333333333333;0,8073333333333333;0,5548333333333334;0,44983333333333336;221,4065;220,8145;223,733;1,0923333333333334;0,2;0,02
MedFellype;22/09/2025, 0:22:00;232,30949999999999;207,0205;24,75883333333333;0;-143,03783333333334;-135,13716666666667;-7,944166666666666;0;0,7813333333333333;0,8261666666666667;0,56;0,4505;221,31283333333334;220,77466666666666;223,69616666666667;1,1298333333333332;0,2;0,02
MedFellype;22/09/2025, 0:23:00;241,47683333333333;216,0975;24,788333333333334;0;-142,704;-134,83016666666668;-7,902;0;0,7901666666666667;0,84;0,56;0,45283333333333337;221,3156666666667;220,88733333333332;223,75216666666665;1,1635;0,2;0,02
MedFellype;22/09/2025, 0:24:00;240,4145;215,03716666666665;24,791333333333334;0;-142,72533333333334;-134,86883333333333;-7,901;0;0,7900000000000001;0,8384999999999999;0,5593333333333333;0,4553333333333333;221,30266666666665;220,86749999999998;223,79233333333335;1,1581666666666666;0,2;0,02
MedFellype;22/09/2025, 0:25:00;229,95850000000002;204,55533333333332;24,762999999999998;0;-143,43616666666668;-135,50516666666667;-7,988833333333333;0;0,7786666666666666;0,8243333333333333;0,557;0,44966666666666666;221,421;220,95600000000002;223,89133333333334;1,1203333333333334;0,2;0,02
MedFellype;22/09/2025, 0:26:00;219,12316666666666;193,73583333333332;24,728166666666667;0;-143,56983333333335;-135,6395;-8,007166666666667;0;0,7663333333333334;0,8086666666666668;0,558;0,4435;221,2525;220,83599999999998;223,7765;1,081;0,2;0,02
MedFellype;22/09/2025, 0:27:00;222,256;196,75916666666666;24,743666666666666;0;-143,25716666666668;-135,32116666666667;-8,007666666666667;0;0,7708333333333334;0,8126666666666668;0,5525000000000001;0,44583333333333336;221,06966666666668;220,62933333333334;223,6135;1,095;0,2;0,02
MedFellype;22/09/2025, 0:28:00;208,65116666666665;185,25016666666667;22,58566666666667;0;-138,32883333333334;-131,1245;-7,276;0;0,7621666666666668;0,8016666666666666;0,5966666666666668;0,43666666666666665;221,00416666666666;220,58100000000002;223,557;1,0405000000000002;0,18216666666666667;0,02
MedFellype;22/09/2025, 0:29:00;124,6245;122,72583333333334;0;0;-102,17183333333334;-102,50483333333334;0;0;0,7291666666666666;0,7385;1;0,4325;221,07233333333335;220,592;223,59133333333332;0,7494999999999999;0;0,02
MedFellype;22/09/2025, 0:30:00;121,2285;119,31533333333333;0;0;-103,0075;-103,32333333333332;0;0;0,72;0,73;1;0,4278333333333333;221,0025;220,4775;223,38383333333334;0,74;0;0,02
MedFellype;22/09/2025, 0:31:00;121,13016666666667;119,2155;0;0;-102,9965;-103,31099999999999;0;0;0,72;0,73;1;0,431;221,00033333333334;220,47633333333334;223,34033333333335;0,74;0;0,02
MedFellype;22/09/2025, 0:32:00;121,17450000000001;119,19250000000001;0;0;-103,05283333333334;-103,36133333333333;0;0;0,72;0,73;1;0,42883333333333334;220,98183333333333;220,381;223,26333333333332;0,74;0;0,02
MedFellype;22/09/2025, 0:33:00;121,06383333333333;119,16116666666667;0;0;-103,05533333333332;-103,3605;0;0;0,72;0,73;1;0,4276666666666667;221,05566666666667;220,31666666666666;223,25933333333333;0,74;0;0,02
MedFellype;22/09/2025, 0:34:00;108,7865;106,87033333333333;0;0;-103,80383333333334;-104,06400000000001;0;0;0,6823333333333333;0,6916666666666667;1;0,43183333333333335;221,09216666666669;220,42883333333333;223,36816666666667;0,6956666666666667;0;0,02
MedFellype;22/09/2025, 0:35:00;85,6695;83,73483333333334;0;0;-104,79549999999999;-104,96916666666667;0;0;0,61;0,62;1;0,4261666666666667;220,994;220,34866666666667;223,29933333333332;0,612;0;0,02
MedFellype;22/09/2025, 0:36:00;85,82199999999999;83,74583333333334;0;0;-104,7195;-104,89450000000001;0;0;0,61;0,62;1;0,4275;220,98216666666667;220,23883333333333;223,26583333333335;0,6116666666666667;0;0,02
MedFellype;22/09/2025, 0:37:00;103,40249999999999;101,46116666666667;0;0;-108,735;-108,98816666666667;0;0;0,6563333333333333;0,6603333333333334;1;0,4295;221,0095;220,33083333333335;223,3563333333333;0,6910000000000001;0;0,02
MedFellype;22/09/2025, 0:38:00;112,25433333333334;110,29833333333333;0;0;-110,9305;-111,20866666666667;0;0;0,6755;0,68;1;0,4293333333333333;220,913;220,28033333333332;223,308;0,7316666666666667;0;0,02
MedFellype;22/09/2025, 0:39:00;111,9405;109,99433333333333;0;0;-110,76133333333334;-111,05016666666667;0;0;0,6725;0,68;1;0,42716666666666664;220,89866666666666;220,30016666666668;223,38933333333335;0,7306666666666666;0;0,02
MedFellype;22/09/2025, 0:40:00;112,25583333333334;110,33166666666666;0;0;-110,96766666666666;-111,25416666666666;0;0;0,672;0,68;1;0,42566666666666664;220,9226666666667;220,34866666666667;223,43883333333332;0,733;0;0,02
MedFellype;22/09/2025, 0:41:00;111,93883333333333;109,98833333333333;0;0;-110,70033333333335;-110,98833333333333;0;0;0,6716666666666667;0,68;1;0,42533333333333334;220,77366666666666;220,17683333333335;223,2625;0,732;0;0,02
MedFellype;22/09/2025, 0:42:00;112,06;110,10650000000001;0;0;-110,837;-111,12516666666667;0;0;0,671;0,68;1;0,42666666666666664;220,88716666666667;220,1906666666667;223,265;0,7311666666666666;0;0,02
MedFellype;22/09/2025, 0:43:00;112,12333333333332;110,17716666666666;0;0;-110,69466666666668;-110,97749999999999;0;0;0,6721666666666668;0,6806666666666668;1;0,42233333333333334;220,76966666666667;220,10616666666667;223,18316666666666;0,732;0;0,02
MedFellype;22/09/2025, 0:44:00;111,87033333333333;109,92716666666666;0;0;-110,61066666666667;-110,89266666666667;0;0;0,6711666666666667;0,68;1;0,42;220,78083333333333;220,11633333333333;223,19116666666665;0,731;0;0,02
MedFellype;22/09/2025, 0:45:00;112,07466666666666;110,11366666666666;0;0;-110,71633333333332;-110,98566666666667;0;0;0,6706666666666667;0,68;1;0,419;220,7625;220,14866666666666;223,23666666666668;0,7321666666666666;0;0,02
MedFellype;22/09/2025, 0:46:00;112,34716666666667;110,39983333333333;0;0;-110,85516666666668;-111,131;0;0;0,6716666666666667;0,68;1;0,4263333333333333;220,81783333333334;220,21766666666664;223,28016666666664;0,7341666666666666;0;0,02
MedFellype;22/09/2025, 0:47:00;111,68900000000001;109,74033333333334;0;0;-110,69566666666667;-110,96149999999999;0;0;0,6703333333333333;0,68;1;0,4315;220,79233333333335;220,20983333333334;223,08616666666666;0,7311666666666666;0;0,02
MedFellype;22/09/2025, 0:48:00;110,23633333333333;108,29133333333333;0;0;-110,20466666666667;-110,46833333333333;0;0;0,67;0,6798333333333334;1;0,43316666666666664;220,84783333333334;220,2525;223,29366666666667;0,7233333333333333;0;0,02
MedFellype;22/09/2025, 0:49:00;108,6885;106,7415;0;0;-109,63366666666667;-109,89616666666667;0;0;0,67;0,674;1;0,434;220,88733333333332;220,41;223,28566666666666;0,7143333333333334;0;0,02
MedFellype;22/09/2025, 0:50:00;108,216;106,27133333333333;0;0;-109,652;-109,89750000000001;0;0;0,67;0,6713333333333333;1;0,4328333333333333;221,0945;220,53900000000002;223,3695;0,711;0;0,02
MedFellype;22/09/2025, 0:51:00;108,58883333333333;106,64750000000001;0;0;-109,75966666666666;-110,01383333333334;0;0;0,67;0,6725;1;0,4325;221,1575;220,5258333333333;223,37866666666665;0,7118333333333333;0;0,02
MedFellype;22/09/2025, 0:52:00;108,45333333333333;106,50766666666667;0;0;-109,53533333333333;-109,7965;0;0;0,67;0,674;1;0,43483333333333335;221,01283333333333;220,38483333333335;223,26633333333334;0,712;0;0,02
MedFellype;22/09/2025, 0:53:00;108,51383333333334;106,56133333333334;0;0;-109,67966666666666;-109,93066666666667;0;0;0,67;0,6718333333333334;1;0,4343333333333333;221,07233333333335;220,44766666666666;223,39383333333333;0,7118333333333333;0;0,02
MedFellype;22/09/2025, 0:54:00;108,17699999999999;106,23016666666668;0;0;-109,64516666666667;-109,86983333333333;0;0;0,67;0,671;1;0,43349999999999994;221,16850000000002;220,49383333333333;223,541;0,7114999999999999;0;0,02
MedFellype;22/09/2025, 0:55:00;106,77083333333333;104,82983333333333;0;0;-109,28733333333334;-109,53066666666668;0;0;0,669;0,67;1;0,42983333333333335;221,176;220,51116666666667;223,58216666666667;0,7046666666666667;0;0,02
MedFellype;22/09/2025, 0:56:00;105,38316666666667;103,4485;0;0;-108,8835;-109,11616666666667;0;0;0,6618333333333334;0,67;1;0,43016666666666664;221,0955;220,37383333333335;223,43683333333334;0,698;0;0,02
MedFellype;22/09/2025, 0:57:00;103,85583333333334;101,92016666666667;0;0;-108,26016666666666;-108,4945;0;0;0,66;0,67;1;0,42983333333333335;220,99516666666665;220,301;223,30766666666665;0,6906666666666667;0;0,02
MedFellype;22/09/2025, 0:58:00;102,76066666666667;100,81766666666667;0;0;-108,139;-108,35866666666668;0;0;0,66;0,6668333333333334;1;0,43083333333333335;221,24766666666667;220,44016666666667;223,50816666666665;0,6826666666666666;0;0,02
MedFellype;22/09/2025, 0:59:00;101,67716666666666;99,741;0;0;-107,70066666666666;-107,92433333333334;0;0;0,66;0,6613333333333333;1;0,4325;221,21816666666666;220,31216666666666;223,47833333333335;0,6806666666666668;0;0,02
MedFellype;22/09/2025, 1:00:00;100,62283333333333;98,67866666666667;0;0;-107,47116666666668;-107,687;0;0;0,656;0,66;1;0,43366666666666664;221,3493333333333;220,46616666666665;223,64016666666666;0,6721666666666668;0;0,02
MedFellype;22/09/2025, 1:01:00;99,65766666666667;97,705;0;0;-107,03266666666667;-107,25383333333333;0;0;0,6518333333333334;0,66;1;0,4305;221,21516666666668;220,43916666666667;223,51833333333335;0,6705000000000001;0;0,02
MedFellype;22/09/2025, 1:02:00;98,509;96,566;0;0;-106,6215;-106,84083333333334;0;0;0,65;0,6593333333333333;1;0,4285;221,12833333333336;220,37633333333332;223,3725;0,6631666666666667;0;0,02
MedFellype;22/09/2025, 1:03:00;97,73266666666667;95,77433333333333;0;0;-106,51483333333334;-106,735;0;0;0,65;0,653;1;0,43166666666666664;221,26283333333333;220,5078333333333;223,45166666666668;0,6605000000000001;0;0,02
MedFellype;22/09/2025, 1:04:00;96,87566666666666;94,94233333333334;0;0;-106,39016666666666;-106,6005;0;0;0,6495;0,65;1;0,42916666666666664;221,321;220,57083333333333;223,4968333333333;0,6595;0;0,02
MedFellype;22/09/2025, 1:05:00;96,26299999999999;94,32666666666667;0;0;-106,17133333333332;-106,38550000000001;0;0;0,6443333333333334;0,65;1;0,4285;221,2515;220,47833333333335;223,58183333333332;0,6543333333333334;0;0,02
MedFellype;22/09/2025, 1:06:00;94,41766666666668;92,47866666666667;0;0;-105,8745;-106,079;0;0;0,64;0,6425000000000001;1;0,4296666666666667;221,3005;220,55066666666667;223,67616666666666;0,65;0;0,02
MedFellype;22/09/2025, 1:07:00;94,22583333333334;92,28566666666667;0;0;-105,881;-106,08333333333333;0;0;0,64;0,642;1;0,432;221,3175;220,587;223,66933333333333;0,65;0;0,02
MedFellype;22/09/2025, 1:08:00;93,99183333333333;92,03416666666666;0;0;-105,74050000000001;-105,93033333333332;0;0;0,64;0,6418333333333333;1;0,4311666666666667;221,22783333333334;220,4425;223,515;0,6465;0;0,02
MedFellype;22/09/2025, 1:09:00;93,22016666666667;91,26299999999999;0;0;-105,66516666666666;-105,86133333333333;0;0;0,6376666666666666;0,64;1;0,43083333333333335;221,22266666666667;220,43833333333333;223,48983333333334;0,6418333333333333;0;0,02
MedFellype;22/09/2025, 1:10:00;93,17883333333333;91,232;0;0;-105,77716666666667;-105,97416666666666;0;0;0,6358333333333334;0,64;1;0,4325;221,3945;220,61583333333334;223,57066666666665;0,6415000000000001;0;0,02
MedFellype;22/09/2025, 1:11:00;92,75066666666666;90,80966666666667;0;0;-105,54583333333333;-105,74183333333333;0;0;0,6311666666666667;0,64;1;0,427;221,29483333333334;220,47066666666666;223,50516666666667;0,6408333333333334;0;0,02
MedFellype;22/09/2025, 1:12:00;92,43133333333334;90,48683333333334;0;0;-105,503;-105,69333333333334;0;0;0,6308333333333334;0,6406666666666666;1;0,42733333333333334;221,35116666666667;220,54716666666667;223,59483333333336;0,641;0;0,02
MedFellype;22/09/2025, 1:13:00;93,536;91,60249999999999;0;0;-105,70566666666667;-105,89183333333334;0;0;0,6358333333333334;0,642;1;0,42550000000000004;221,32933333333332;220,53633333333335;223,58416666666665;0,6445000000000001;0;0,02
MedFellype;22/09/2025, 1:14:00;92,81066666666668;90,8825;0;0;-105,568;-105,75016666666667;0;0;0,6330000000000001;0,64;1;0,4285;221,319;220,63033333333334;223,692;0,6408333333333334;0;0,02
MedFellype;22/09/2025, 1:15:00;92,28833333333334;90,33999999999999;0;0;-105,46000000000001;-105,64333333333335;0;0;0,6303333333333333;0,6398333333333334;1;0,4248333333333333;221,23716666666667;220,61499999999998;223,68216666666666;0,64;0;0,02
MedFellype;22/09/2025, 1:16:00;91,40266666666666;89,4605;0;0;-105,39416666666666;-105,57033333333334;0;0;0,63;0,6330000000000001;1;0,42683333333333334;221,22616666666667;220,63166666666666;223,7025;0,6375;0;0,02
MedFellype;22/09/2025, 1:17:00;91,30416666666666;89,35799999999999;0;0;-105,53833333333334;-105,71833333333333;0;0;0,6301666666666667;0,6321666666666667;1;0,42866666666666664;221,37733333333333;220,77283333333335;223,828;0,6368333333333334;0;0,02
MedFellype;22/09/2025, 1:18:00;90,882;88,93916666666668;0;0;-105,36166666666666;-105,6505;0;0;0,63;0,6308333333333334;1;0,4296666666666667;221,35416666666666;220,7795;223,77100000000002;0,6325000000000001;0;0,02
MedFellype;22/09/2025, 1:19:00;90,838;88,89216666666667;0;0;-105,67533333333333;-105,81566666666666;0;0;0,63;0,6301666666666667;1;0,43166666666666664;221,52550000000002;220,8975;223,90116666666665;0,6328333333333334;0;0,02
MedFellype;22/09/2025, 1:20:00;90,78316666666666;88,82983333333333;0;0;-105,66783333333333;-105,82733333333334;0;0;0,6271666666666668;0,6308333333333334;1;0,43216666666666664;221,513;220,9406666666667;223,93616666666668;0,6330000000000001;0;0,02
MedFellype;22/09/2025, 1:21:00;89,95833333333333;88,01566666666666;0;0;-105,42983333333333;-105,60100000000001;0;0;0,6221666666666666;0,63;1;0,4305;221,45316666666668;220,89966666666666;223,861;0,63;0;0,02
MedFellype;22/09/2025, 1:22:00;89,48150000000001;87,51266666666668;0;0;-105,26416666666667;-105,52133333333333;0;0;0,6206666666666667;0,63;1;0,43183333333333335;221,45783333333333;220,85916666666665;223,7335;0,63;0;0,02
MedFellype;22/09/2025, 1:23:00;89,31783333333333;87,3725;0;0;-105,27833333333334;-105,47016666666667;0;0;0,6206666666666667;0,6301666666666667;1;0,432;221,35233333333332;220,73883333333333;223,5656666666667;0,6303333333333333;0;0,02
MedFellype;22/09/2025, 1:24:00;89,02616666666667;87,09466666666667;0;0;-105,44466666666668;-105,61116666666666;0;0;0,62;0,6298333333333334;1;0,43;221,52349999999998;220,94033333333334;223,75933333333333;0,6288333333333332;0;0,02
MedFellype;22/09/2025, 1:25:00;90,04950000000001;88,117;0;0;-105,71149999999999;-105,88466666666666;0;0;0,6236666666666667;0,6305;1;0,43233333333333335;221,6461666666667;221,13183333333333;223,98683333333332;0,6311666666666667;0;0,02
MedFellype;22/09/2025, 1:26:00;89,6335;87,68916666666668;0;0;-105,74233333333333;-105,91066666666667;0;0;0,6213333333333334;0,6288333333333332;1;0,4315;221,71;221,18699999999998;224,054;0,6303333333333333;0;0,02
MedFellype;22/09/2025, 1:27:00;88,99549999999999;87,0605;0;0;-105,63016666666665;-105,79416666666665;0;0;0,6201666666666666;0,6244999999999999;1;0,4311666666666667;221,7531666666667;221,161;224,07216666666667;0,6298333333333334;0;0,02
MedFellype;22/09/2025, 1:28:00;89,023;87,07933333333334;0;0;-105,58616666666667;-105,72916666666667;0;0;0,62;0,6258333333333332;1;0,43233333333333335;221,71316666666664;221,02550000000002;224,00383333333332;0,6296666666666667;0;0,02
MedFellype;22/09/2025, 1:29:00;88,83266666666667;86,88566666666667;0;0;-105,70633333333333;-105,86833333333334;0;0;0,62;0,623;1;0,43083333333333335;221,89066666666668;221,10883333333334;224,13933333333335;0,6258333333333332;0;0,02
MedFellype;22/09/2025, 1:30:00;89,75183333333332;87,78649999999999;0;0;-105,88966666666667;-106,06;0;0;0,6225;0,6258333333333332;1;0,435;221,9116666666667;221,15233333333333;224,1035;0,6301666666666667;0;0,02
